url_path,views_total,views_unique
/xbase-lab/xbase,329,65
/xbase-lab/xbase/issues,251,17
/xbase-lab/xbase/pulls,43,9
/xbase-lab/xbase/pull/119,37,5
/xbase-lab/xbase/search,21,6
/xbase-lab/xbase/pull/101,19,1
/xbase-lab/xbase/commits/master,16,5
/xbase-lab/xbase/blob/master/.github/media/statusline_watch.gif,15,13
/xbase-lab/xbase/issues/111,15,6
/xbase-lab/xbase/tree/master/lua/xbase,13,6
