url_path,views_total,views_unique
/xbase-lab/xbase,701,355
/tami5/xbase,212,167
/xbase-lab/xbase/issues,77,22
/xbase-lab/xbase/pull/103,59,8
/xbase-lab/xbase/pulls,58,9
/tami5/xbase/releases/tag/v0.2.0,51,35
/xbase-lab/xbase/graphs/traffic,51,1
/xbase-lab/xbase/pull/101,50,5
/xbase-lab/xbase/releases/tag/v0.2.0,34,26
/xbase-lab/xbase/pulse,33,1
